title,year,gross_2013,budget_2013,roi,binary,clean_test
Jay and Silent Bob Strike Back,2001,83979640,28948611,2.900990310035946,PASS,ok
Jeepers Creepers,2001,127430746,13158460,9.68432065758455,PASS,ok
Josie and the Pussycats,2001,37509058,28948611,1.2957118391621623,PASS,ok
Kate & Leopold,2001,155313549,63160606,2.4590256306280533,FAIL,men
Kiss of the Dragon,2001,96934354,32896149,2.94667786189806,FAIL,notalk
Kissing Jessica Stein,2001,20866167,1973769,10.571737118173404,PASS,ok
L.I.E.,2001,3002668,921092,3.2599002054083632,FAIL,notalk
Lara Croft: Tomb Raider,2001,533954981,123689520,4.316897510799621,FAIL,nowomen
Legally Blonde,2001,313569594,23685227,13.239036889956765,PASS,ok
Lovely and Amazing,2001,11719134,328961,35.624691072801944,PASS,ok
Monkeybone,2001,14236182,98688447,0.14425378484271822,FAIL,dubious
Monsoon Wedding,2001,53821487,1579015,34.0854817718641,PASS,ok
"Monsters, Inc.",2001,1117391576,151322285,7.38418386954704,FAIL,notalk
Moulin Rouge!,2001,311328581,69739836,4.464142717513703,PASS,ok
Mulholland Dr.,2001,25184182,19737689,1.2759438047686333,PASS,ok
Nowhere in Africa,2001,16246710,8552999,1.8995337191083501,PASS,ok
Ocean's Eleven,2001,834438028,111846906,7.460537424253828,FAIL,notalk
Osmosis Jones,2001,35782880,92109217,0.3884831634167512,FAIL,dubious
Pearl Harbor,2001,852378313,199350663,4.2757736551897,FAIL,men
Save the Last Dance,2001,293008040,17105997,17.128965941008875,PASS,ok
Shallow Hal,2001,186419308,52633838,3.5418148302238572,PASS,ok
Shaolin Soccer,2001,56929949,13158460,4.326490257978517,FAIL,nowomen
Shrek,2001,999342641,65792298,15.189356070219647,FAIL,notalk
Someone Like You...,2001,86876017,30264457,2.87056255461646,PASS,ok
Spy Kids,2001,408417695,46054609,8.868117738226807,PASS,ok
Super Troopers,2001,54658273,3947538,13.846167661970576,FAIL,notalk
The Fast and the Furious,2001,461894327,50002146,9.237490066926327,FAIL,notalk
The Glass House,2001,53703905,28948611,1.8551461760980519,PASS,ok
The Legend of Suriyothai,2001,1195460,11842614,0.10094561893176625,PASS,ok
The Lord of the Rings: The Fellowship of the Ring,2001,1582650092,143427209,11.034517808960501,FAIL,notalk
The Majestic,2001,85664699,94740909,0.9041996736594538,FAIL,notalk
The One,2001,115546396,64476452,1.7920712510669787,FAIL,nowomen
The Others,2001,403266947,22369381,18.02763102832394,PASS,ok
The Princess Diaries,2001,359988542,39475379,9.119318195779703,PASS,ok
The Royal Tenenbaums,2001,162881349,36843687,4.420875386331449,PASS,ok
The Wedding Planner,2001,204126374,36843687,5.540335146154075,PASS,ok
Thir13en Ghosts,2001,145185074,25001073,5.807153716962468,FAIL,notalk
Training Day,2001,237860734,59213068,4.017031071587103,FAIL,notalk
Valentine,2001,53644766,13158460,4.076827075508836,FAIL,men
Vanilla Sky,2001,399150638,92109217,4.333449474442932,FAIL,notalk
Zoolander,2001,139418131,36843687,3.784043953038685,PASS,ok
28 Days,2000,134072527,58175060,2.3046392560660873,PASS,ok
Almost Famous,2000,108088644,81174503,1.3315590487816107,PASS,ok
American Psycho,2000,59182574,10823267,5.468087777932485,FAIL,notalk
Beautiful Creatures,2000,101999564,67645419,1.5078561934844399,PASS,ok
Best in Show,2000,53191842,8117450,6.552777288434176,PASS,ok
Billy Elliot,2000,177603760,6764542,26.255104928020256,PASS,ok
Boiler Room,2000,61878783,12176175,5.081955786607863,FAIL,notalk
Bring It On,2000,214851457,13529084,15.880709810065486,PASS,ok
Cast Away,2000,894086629,114997212,7.774854828654455,FAIL,notalk
Cecil B. Demented,2000,4371065,13529084,0.32308654451402624,PASS,ok
Center Stage,2000,46542552,24352351,1.9112139111332618,PASS,ok
Charlie's Angels,2000,520926055,121761754,4.278240398869419,PASS,ok
Chicken Run,2000,452666680,56822152,7.9663769158197315,PASS,ok
Chocolat,2000,302794564,33822710,8.95240399128278,PASS,ok
Coyote Ugly,2000,238886467,60880877,3.9238341950954485,FAIL,men
Dancer in the Dark,2000,67259815,16911355,3.977198456303472,PASS,ok
"Dude, Where's My Car",2000,162226799,18940717,8.564976658486582,FAIL,men
Dune,2000,74267828,60880877,1.2198876175847466,PASS,ok
Erin Brockovich,2000,518642742,67645419,7.667078564477515,PASS,ok
Final Destination,2000,223688767,31116893,7.188660095337925,FAIL,notalk
Gladiator,2000,873123249,139349563,6.265704966724582,FAIL,nowomen
Gone in Sixty Seconds,2000,452258352,139755436,3.236069844181231,FAIL,notalk
High Fidelity,2000,101682859,27058168,3.75793582921061,FAIL,men
Hollow Man,2000,357721613,121761754,2.93788156993862,PASS,ok
Little Nicky,2000,132197091,108232671,1.2214157682572575,FAIL,notalk
Love & Basketball,2000,74613908,20293626,3.67671642317642,PASS,ok
Meet the Parents,2000,636983006,74409961,8.560453431765675,FAIL,men
Memento,2000,88301575,6764542,13.053592541815839,FAIL,notalk
Miss Congeniality,2000,433239981,60880877,7.116191525953215,PASS,ok
Mission to Mars,2000,225766065,121761754,1.8541623915831567,FAIL,notalk
"O Brother, Where Art Thou?",2000,164067785,35175618,4.664247405688792,FAIL,nowomen
Pitch Black,2000,125031972,31116893,4.018138057678188,PASS,ok
Pokemon: The Movie 2000,2000,240403494,40587251,5.923128274935398,FAIL,men
Red Planet,2000,68923727,108232671,0.6368107371202176,FAIL,nowomen
Remember the Titans,2000,341421899,40587251,8.412047886662736,FAIL,notalk
Requiem for a Dream,2000,14916613,6088088,2.450130977081803,PASS,ok
Return to Me,2000,88378196,32469801,2.721858258386,FAIL,dubious
Romeo Must Die,2000,198891191,33822710,5.880403758303223,FAIL,nowomen
Rugrats in Paris:,2000,243234326,40587251,5.9928751025783935,PASS,ok
Saving Grace,2000,54069594,5411634,9.991361943546071,PASS,ok
Scream 3,2000,339547739,54116335,6.274403819105636,PASS,ok
Sexy Beast,2000,23135589,5817506,3.9768913001550836,FAIL,men
Shanghai Noon,2000,173337517,74409961,2.3294934531681855,FAIL,notalk
Snatch.,2000,153807032,13529084,11.368621260685497,FAIL,nowomen
Songcatcher,2000,8255268,2435235,3.3899266395234955,PASS,ok
The Beach,2000,107633600,67645419,1.5911439620175907,FAIL,notalk
The Cell,2000,199137546,47351793,4.205491141592041,FAIL,men
The Emperor's New Groove,2000,349852835,135290838,2.585931465662146,PASS,ok
The Gift,2000,76542480,13529084,5.657624714282209,FAIL,dubious
The Patriot,2000,444606745,148819922,2.987548568934205,FAIL,dubious
The Road to El Dorado,2000,157617427,128526296,1.2263438059399143,FAIL,nowomen
The Way of the Gun,2000,25853796,12176175,2.1233101528189273,FAIL,men
The Whole Nine Yards,2000,193182273,32469801,5.949598305206736,PASS,ok
Thirteen days,2000,136807844,108232671,1.264016149060943,FAIL,notalk
Titan A.E.,2000,80503403,101468129,0.7933860986044199,PASS,ok
Unbreakable,2000,464180547,99091212,4.684376521704064,FAIL,nowomen
Urbania,2000,2792606,304404,9.174012168039841,FAIL,notalk
Vertical Limit,2000,381484122,101468129,3.759644784620006,FAIL,notalk
What Lies Beneath,2000,600905540,121761754,4.93509267286015,PASS,ok
What Women Want,2000,750735792,87939045,8.537001874423357,FAIL,notalk
Where the Heart Is,2000,100971919,20293626,4.975548430822565,PASS,ok
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",2000,461704078,20293626,22.75118689976843,PASS,ok
X-Men,2000,613732593,101468129,6.0485257691112055,FAIL,notalk
10 Things I Hate About You,1999,137877156,18180006,7.583999477227895,PASS,ok
8MM,1999,185774868,55938481,3.321056715858981,FAIL,notalk
American Beauty,1999,680094591,20976930,32.42107357940366,PASS,ok
American Pie,1999,470616170,16781544,28.043675242278063,FAIL,men
Analyze This,1999,396843410,41953861,9.459043829124571,FAIL,notalk
Anna and the King,1999,109782424,104884652,1.046696746441033,FAIL,men
Anywhere But Here,1999,52172744,32164627,1.6220534439898837,FAIL,dubious
Austin Powers: The Spy Who Shagged Me,1999,722127642,48946171,14.753506295722294,FAIL,notalk
Being John Malkovich,1999,77252870,18180006,4.24933138085873,PASS,ok
Black and White,1999,14659560,13984620,1.0482630203752408,PASS,ok
Blue Streak,1999,259633352,50344633,5.1571207600222255,FAIL,notalk
Boys Don't Cry,1999,45144602,2796924,16.140803968931582,PASS,ok
But I'm a Cheerleader,1999,6761310,1678154,4.029016407314227,PASS,ok
Carrie 2: The Rage,1999,49674054,29367703,1.6914517965535132,PASS,ok
Cruel Intentions,1999,159471926,15383082,10.366708439830198,PASS,ok
Dick,1999,17555926,18180006,0.9656721785460357,PASS,ok
Dogma,1999,104325669,13984620,7.4600288745779295,FAIL,dubious
Drop Dead Gorgeous,1999,29567426,13984620,2.114281689455988,PASS,ok
Election,1999,44955570,11886927,3.781933715921701,PASS,ok
Eyes Wide Shut,1999,198509952,90900032,2.183827086001466,PASS,ok
Fight Club,1999,192825336,90900032,2.1212900783137236,FAIL,notalk
Flawless,1999,12545560,37758475,0.3322581221831655,FAIL,notalk
For Love of the Game,1999,113696753,69923101,1.6260256106204443,FAIL,men
Galaxy Quest,1999,226477362,62930791,3.5988322790984784,FAIL,notalk
"Girl, Interrupted",1999,80750526,33563089,2.405932481363679,PASS,ok
Go!,1999,63292593,9090003,6.9628792201718746,PASS,ok
Jawbreaker,1999,8605632,4195386,2.0512134044400203,PASS,ok
Magnolia,1999,99147849,51743095,1.9161561363888264,FAIL,notalk
Muppets From Space,1999,45603248,33563089,1.3587321476875982,PASS,ok
Mystery Men,1999,88416394,95095418,0.929765028216186,FAIL,nowomen
Notting Hill,1999,671007120,58735405,11.424235859104062,PASS,ok
Office Space,1999,33081494,13984620,2.3655625966240055,FAIL,notalk
Payback,1999,340039178,69923101,4.8630448755412035,FAIL,notalk
Pocket Monsters: Mewtwo Strikes Back!,1999,348761500,41953861,8.312977439668783,FAIL,notalk
Ravenous,1999,5768392,16781544,0.3437342833293528,FAIL,notalk
Sleepy Hollow,1999,430917447,97892342,4.40195257561618,PASS,ok
South Park: Bigger Longer & Uncut,1999,145545224,29367703,4.9559621329594625,FAIL,dubious
Star Wars: Episode I - The Phantom Menace,1999,2071946452,160823133,12.883385700488747,PASS,ok
Stuart Little,1999,613666428,146838513,4.179192607323666,FAIL,notalk
Tarzan,1999,866044652,202776994,4.270921641140415,FAIL,men
The 13th Warrior,1999,132011736,174807753,0.7551823859894818,FAIL,dubious
The Blair Witch Project,1999,543776715,839077,648.0653325022614,PASS,ok
The Boondock Saints,1999,618603,9789234,0.06319217622134683,FAIL,nowomen
The Green Mile,1999,597846360,83907722,7.125045773498654,FAIL,notalk
The Haunting,1999,379511563,111876962,3.392222636506701,PASS,ok
The Iron Giant,1999,76206702,69923101,1.0898644498046504,FAIL,nowomen
The Matrix,1999,883492175,90900032,9.719382442021583,PASS,ok
The Mummy,1999,799599999,111876962,7.147137218473987,FAIL,notalk
The Sixth Sense,1999,1351351456,55938481,24.157814653565584,FAIL,dubious
The Talented Mr. Ripley,1999,293794874,55938481,5.252106756348997,FAIL,dubious
Three to Tango,1999,29564536,27969241,1.0570374791364556,FAIL,notalk
Topsy-Turvy,1999,17345844,27969241,0.6201757137421069,PASS,ok
Toy Story 2,1999,1058930069,125861583,8.413449471710521,FAIL,notalk
Virus,1999,62423681,104884652,0.5951650676211425,FAIL,dubious
Wild Wild West,1999,468533747,244730855,1.9144858011467332,FAIL,men
Wing Commander,1999,32382848,41953861,0.7718681243664319,FAIL,men
54,1998,47896406,18578720,2.5780250738479293,FAIL,notalk
A Bug's Life,1998,751571943,64310954,11.686530773591075,PASS,ok
American History X,1998,19207150,14291323,1.3439728428221795,FAIL,men
Armageddon,1998,1080678674,200078524,5.401272722303769,FAIL,notalk
Beloved,1998,65318456,75744013,0.8623580057740009,PASS,ok
Blade,1998,287798042,64310954,4.475101426733617,FAIL,notalk
Bride of Chucky,1998,118755716,35728308,3.3238550227455494,FAIL,notalk
Buffalo '66,1998,6804402,2143698,3.1741420666530455,FAIL,notalk
Dark City,1998,59583581,38586572,1.5441532613988098,FAIL,notalk
Deep Impact,1998,700173833,114330585,6.124116595747323,PASS,ok
Disturbing Behavior,1998,50040690,21436985,2.334315669857492,FAIL,notalk
Elizabeth,1998,160396294,35728308,4.489333611879969,PASS,ok
Enemy of the State,1998,517631255,121476247,4.261172597800128,FAIL,notalk
Ever After,1998,187804484,37157440,5.05429017714891,PASS,ok
Fear and Loathing in Las Vegas,1998,34859650,26438948,1.3184961065773115,FAIL,notalk
Festen (The Celebration),1998,4709792,1857872,2.5350465478784328,FAIL,dubious
Get Real,1998,3293896,2858265,1.1524109905834483,FAIL,men
Godzilla,1998,732164912,178641539,4.098514355051543,FAIL,dubious
Halloween H20: 20 Years Later,1998,157323852,24295249,6.475498645846354,PASS,ok
Happiness,1998,12137487,4287397,2.830968767296334,PASS,ok
Hope Floats,1998,202421319,42873969,4.721310476293902,PASS,ok
Little Voice,1998,37703702,8574794,4.397038809328831,PASS,ok
"Lock, Stock and Two Smoking Barrels",1998,46094887,1929329,23.891667517566987,FAIL,notalk
Lost in Space,1998,293207854,114330585,2.5645618274410125,PASS,ok
Mercury Rising,1998,94275092,85747939,1.0994444076375993,FAIL,notalk
Mulan,1998,606123960,128621908,4.712447276089233,FAIL,dubious
Out of Sight,1998,164529052,68598351,2.3984403356867863,FAIL,men
Pi,1998,11289666,97181,116.17153558823227,FAIL,men
Practical Magic,1998,164618257,85747939,1.9197925795044473,PASS,ok
Primary Colors,1998,111523724,92893600,1.2005533642791322,PASS,ok
Quest for Camelot,1998,87098469,57165293,1.5236249904290704,PASS,ok
Rounders,1998,65516850,17149588,3.8203162664899004,FAIL,notalk
Run Lola Run,1998,31155795,2500982,12.457424723568582,FAIL,notalk
Rush Hour,1998,552340865,50019631,11.042481800795372,PASS,ok
Rushmore,1998,51714087,14291323,3.6185654050363287,FAIL,notalk
Safe Men,1998,60624,1429132,0.04242015433144034,FAIL,nowomen
Saving Private Ryan,1998,1002350773,92893600,10.790310344307896,FAIL,nowomen
Shakespeare in Love,1998,542809882,37157440,14.608376734242187,PASS,ok
Six Days Seven Nights,1998,341761692,114330585,2.9892411728672603,FAIL,notalk
Sliding Doors,1998,101068736,8574794,11.786724672336153,PASS,ok
Slums of Beverly Hills,1998,15728382,7145662,2.201109148459583,PASS,ok
Small Soldiers,1998,181339235,57165293,3.1721911230298425,FAIL,notalk
Smoke Signals,1998,20688001,2858265,7.237957642136051,PASS,ok
Sphere,1998,124672627,104326659,1.1950217537398566,FAIL,notalk
Star Trek: Insurrection,1998,268659236,100039262,2.685537964084541,PASS,ok
Stepmom,1998,358544918,71456616,5.017658798731807,PASS,ok
The Avengers,1998,102855842,85747939,1.1995138681992112,PASS,ok
The Big Lebowski,1998,91019110,21436985,4.245891388177955,FAIL,notalk
The Faculty,1998,115140392,21436985,5.3711094167393405,FAIL,dubious
The Man in the Iron Mask,1998,162830102,50019631,3.2553239347167513,FAIL,notalk
The Mask of Zorro,1998,468081912,92893600,5.0389037780858965,FAIL,notalk
The Negotiator,1998,134069092,71456616,1.8762306348232332,FAIL,notalk
The Prince of Egypt,1998,457341188,85747939,5.333553124816213,FAIL,notalk
The Proposition,1998,10314108,28582646,0.3608521058547204,FAIL,men
The Thin Red Line,1998,104042236,74314880,1.4000188925824815,FAIL,notalk
The Truman Show,1998,534521496,85747939,6.233636659185477,FAIL,notalk
There's Something About Mary,1998,766850461,31440911,24.39021124419709,PASS,ok
Urban Legend,1998,158188614,20007852,7.906326676146945,PASS,ok
Vampires (John Carpenter's),1998,57933666,28582646,2.026882535647679,FAIL,nowomen
Velvet Goldmine,1998,8454403,12862191,0.6573065972974589,FAIL,men
Wild Things,1998,122007881,28582646,4.268599939977565,FAIL,men
You've Got Mail,1998,523950625,92893600,5.640330711695962,PASS,ok
A Simple Wish,1997,23699336,40634668,0.5832294729219887,PASS,ok
Air Bud,1997,76096520,4353714,17.47852982533993,FAIL,notalk
Air Force One,1997,708530388,123355241,5.7438207104633685,FAIL,notalk
Alien: Resurrection,1997,302575919,87074287,3.4749169866874707,PASS,ok
Anastasia,1997,287642390,76915621,3.739713549215185,PASS,ok
As Good as It Gets,1997,671328148,72561906,9.251798705508094,PASS,ok
Austin Powers: International Man of Mystery,1997,176424084,26122286,6.753776602859336,FAIL,men
Batman & Robin,1997,501610313,181404766,2.765144070139811,FAIL,men
Boogie Nights,1997,100893697,21768572,4.634833051979707,FAIL,dubious
Cats Don't Dance,1997,10415832,46439620,0.22428762336987254,PASS,ok
Chasing Amy,1997,39417963,362810,108.64629695984124,PASS,ok
Cinderella,1997,246710482,4208591,58.62068373952233,PASS,ok
Clockwatchers,1997,1564303,2902476,0.5389546718043491,PASS,ok
Con Air,1997,471993643,116099050,4.065439320993582,FAIL,notalk
Conspiracy Theory,1997,317679955,116099050,2.7362838455611826,FAIL,men
Contact,1997,387219834,130611431,2.964670328127712,PASS,ok
Eve's Bayou,1997,43082688,7256191,5.937369619956256,PASS,ok
Event Horizon,1997,77418452,87074287,0.889108078484754,PASS,ok
Fever Pitch,1997,133720183,58049525,2.303553439929095,PASS,ok
Flubber,1997,393267539,116099050,3.3873450213416905,FAIL,men
G.I. Jane,1997,139809832,72561906,1.926766256663655,PASS,ok
Gattaca,1997,36376088,52244573,0.6962653900913306,FAIL,notalk
George of the Jungle,1997,405949782,79818097,5.08593661409893,PASS,ok
Good Will Hunting,1997,528783094,14512381,36.43668768067762,FAIL,nowomen
Grosse Pointe Blank,1997,85847656,21768572,3.943651241799416,PASS,ok
Hercules,1997,507660658,101586669,4.9973157206286585,PASS,ok
I Know What You Did Last Summer,1997,286619794,24671048,11.617657831154963,PASS,ok
In the Company of Men,1997,8369758,36281,230.69259391968248,FAIL,notalk
Jackie Brown,1997,166022590,17414858,9.533387524606862,PASS,ok
Kiss the Girls,1997,175680714,39183429,4.483546194999932,FAIL,men
L.A. Confidential,1997,254271365,50793334,5.005998720225768,FAIL,notalk
Liar Liar,1997,702575186,65305716,10.758249492280278,FAIL,notalk
Men in Black,1997,1216835708,130611431,9.316456443999913,FAIL,notalk
Mononoke-hime,1997,221639047,29024763,7.6362052293071265,PASS,ok
Mortal Kombat: Annihilation,1997,126627509,43537144,2.9084936990814096,PASS,ok
Must love Dogs,1997,149172370,50793334,2.936849351137297,FAIL,men
My Best Friend's Wedding,1997,617845144,66756954,9.255142827517265,FAIL,men
Orgazmo,1997,1754998,1451238,1.2093109469294492,FAIL,notalk
Scream 2,1997,294204574,34829715,8.446941756485804,PASS,ok
Selena,1997,102893112,29024763,3.545011271926665,PASS,ok
Smilla's Sense of Snow,1997,6449284,50793334,0.12697107065269628,PASS,ok
Spawn,1997,207425249,58049525,3.5732462754863197,PASS,ok
Starship Troopers,1997,255227728,145123812,1.7586895250518915,PASS,ok
The Devil's Advocate,1997,310586507,82720573,3.7546464650335536,PASS,ok
The Fifth Element,1997,475238200,137867622,3.4470617038712685,FAIL,notalk
The Game,1997,140089702,72561906,1.9306232391414857,FAIL,notalk
The Lost World: Jurassic Park,1997,1474129023,108842859,13.543644815504157,FAIL,dubious
The Peacemaker,1997,151263287,72561906,2.084610167213634,FAIL,dubious
The Postman,1997,51230750,116099050,0.4412676072715496,FAIL,notalk
Titanic,1997,4127821329,290247625,14.221723016682738,PASS,ok
Volcano,1997,243295422,130611431,1.8627421821907761,PASS,ok
August,1996,37534,5049561,0.007433121413920933,FAIL,dubious
Bound,1996,16059945,6683242,2.403017128513377,PASS,ok
Broken Arrow,1996,325239229,96535720,3.3691076111516027,FAIL,nowomen
Chain Reaction,1996,120945205,81684071,1.4806461470315309,FAIL,notalk
DragonHeart,1996,231283783,84654401,2.7320940230856987,FAIL,men
Emma,1996,89203931,8762473,10.180223208676363,PASS,ok
Escape from L.A.,1996,75526164,74258246,1.0170744404601209,FAIL,notalk
Eye for an Eye,1996,79583156,29703299,2.6792699356391356,PASS,ok
Fargo,1996,112534389,10396154,10.824617353686758,PASS,ok
Freeway,1996,877712,4455495,0.19699539557333134,PASS,ok
From Dusk Till Dawn,1996,76423500,29703299,2.5728960274749277,FAIL,notalk
Hamlet,1996,5936139,2970330,1.9984779468947895,FAIL,notalk
Harriet the Spy,1996,78921806,19307144,4.087699661845377,PASS,ok
Independence Day,1996,1668686954,111387369,14.980935172281518,PASS,ok
Jingle All the Way,1996,282812201,89109896,3.1737462806600067,FAIL,notalk
Kingpin,1996,85021011,37129123,2.2898739353471935,FAIL,notalk
Love and Other Catastrophes,1996,1419076,371291,3.8220048425628415,PASS,ok
Mars Attacks!,1996,206648869,118813194,1.7392754292928108,PASS,ok
Mission: Impossible,1996,948544957,118813194,7.983498507749905,FAIL,notalk
Romeo + Juliet,1996,287945423,21534891,13.371111235250739,FAIL,dubious
Scream,1996,410044124,22277474,18.406221638952424,PASS,ok
Secrets & Lies,1996,39853782,6683242,5.963240894164838,PASS,ok
Set It Off,1996,107077742,13366484,8.010913116717905,PASS,ok
Space Jam,1996,505941533,118813194,4.2582941840617465,FAIL,notalk
Spy Hard,1996,80009592,26732969,2.9929182950086837,FAIL,notalk
Star Trek: First Contact,1996,359451330,68317587,5.261475789535717,PASS,ok
Striptease,1996,217457085,74258246,2.928389730616584,FAIL,dubious
That Thing You Do!,1996,89725989,3712912,24.165934716470524,PASS,ok
The Cable Guy,1996,242180039,69802752,3.4694912744987474,FAIL,notalk
The Craft,1996,119465080,22277474,5.362595418134031,PASS,ok
The English Patient,1996,461043830,51980772,8.869507170843866,PASS,ok
The Fan,1996,55197536,81684071,0.6757441851790174,FAIL,notalk
The First Wives Club,1996,426210263,44554948,9.56594681695061,PASS,ok
The Glimmer Man,1996,84371747,66832422,1.2624373690960953,FAIL,notalk
The Hunchback of Notre Dame,1996,632143892,148516493,4.2563884941721595,FAIL,notalk
The Long Kiss Goodnight,1996,99350440,96535720,1.0291572901719694,FAIL,notalk
The Mirror Has Two Faces,1996,122577996,62376927,1.9651175826600114,PASS,ok
The Rock,1996,698233986,111387369,6.268520320288739,FAIL,notalk
Trainspotting,1996,60152996,4604011,13.065345847349192,FAIL,men
Twister,1996,1095737432,130694514,8.3839588859866,PASS,ok
Walking and Talking,1996,4311830,1485165,2.903266640406958,PASS,ok
When the Cat's Away,1996,6205696,445549,13.928200938617302,PASS,ok
Apollo 13,1995,773823056,99370665,7.787238376637612,PASS,ok
Assassins,1995,173688511,76438973,2.2722507143051227,FAIL,notalk
Batman Forever,1995,795821825,152877946,5.205602546491566,FAIL,notalk
Before Sunrise,1995,16125582,3821949,4.219203866927581,FAIL,nowomen
Braveheart,1995,435007540,110072121,3.952022874166293,FAIL,men
Casino,1995,233656053,79496532,2.939198064640103,FAIL,men
Casper,1995,584954123,84082870,6.956876269803826,PASS,ok
Clueless,1995,173053174,20944279,8.262551028851362,PASS,ok
Congo,1995,356273898,76438973,4.660893311583346,FAIL,nowomen
Copycat,1995,98000624,30575589,3.2051916972065526,FAIL,dubious
Die Hard: With a Vengeance,1995,710107731,137590151,5.161036061367503,FAIL,notalk
Four rooms,1995,13150560,6115118,2.15049979411681,FAIL,notalk
Home for the holidays,1995,60521560,30575589,1.9794078210562027,PASS,ok
Jumanji,1995,555278107,99370665,5.587947982435259,PASS,ok
Mallrats,1995,6446456,9325555,0.69126781194256,FAIL,notalk
Mortal Kombat,1995,294391639,30575589,9.628322744657511,FAIL,notalk
Outbreak,1995,207374570,76438973,2.7129429119881032,PASS,ok
Pocahontas,1995,747083598,84082870,8.885086795919312,PASS,ok
Pride and Prejudice,1995,243521068,42805825,5.688970321212125,PASS,ok
Sabrina,1995,214882671,88669209,2.4234192841395483,PASS,ok
Safe,1995,89643489,50449722,1.7768876704612961,PASS,ok
Se7en,1995,654701768,45863384,14.275042766142159,FAIL,notalk
Sense and Sensibility,1995,272103707,25224861,10.787124139157793,PASS,ok
Showgirls,1995,88824392,61151178,1.452537709085506,PASS,ok
Species,1995,265103961,53507281,4.954539943825589,FAIL,dubious
Tank Girl,1995,12426938,38219486,0.32514665424856837,PASS,ok
The American President,1995,256598945,94784326,2.7071875259206886,PASS,ok
The Bridges of Madison County,1995,377659333,33633148,11.228783371690334,PASS,ok
The Incredibly True Adventures of Two Girls in Love,1995,7166250,382195,18.75024529363283,PASS,ok
The Net,1995,246352820,33633148,7.3247029983634,PASS,ok
The Quick and the Dead,1995,56725240,48920943,1.1595287523382367,FAIL,notalk
The Usual Suspects,1995,88349578,9172677,9.631820459828685,FAIL,notalk
Toy Story,1995,850476849,45863384,18.543700329657316,FAIL,notalk
Twelve Monkeys,1995,345478043,44334604,7.792514465675615,FAIL,notalk
Waterworld,1995,538883201,267536405,2.0142425140234654,FAIL,nowomen
Welcome to the Dollhouse,1995,14115116,1223024,11.54116027158911,PASS,ok
Ace Ventura: Pet Detective,1994,282011328,18859976,14.952899621929529,FAIL,men
Beverly Hills Cop III,1994,254244739,78583235,3.235355976373332,FAIL,nowomen
Clerks.,1994,10950838,42435,258.06145870154353,FAIL,notalk
Crooklyn,1994,40939256,22003306,1.8605956759406972,PASS,ok
Dumb & Dumber,1994,587135228,25146635,23.348461056519092,FAIL,men
Ed Wood,1994,18320788,28289965,0.6476073052759167,PASS,ok
Forrest Gump,1994,1585959028,86441558,18.34718235874462,FAIL,notalk
Legends of the Fall,1994,356775974,47149941,7.566838185439087,PASS,ok
Little Women,1994,157176852,23574970,6.667107190380306,PASS,ok
Naked Gun 33 1/3: The Final Insult,1994,160441366,47149941,3.4027903873729133,FAIL,men
Police Academy: Mission to Moscow,1994,396836,15716647,0.02524940593244857,FAIL,notalk
Priest,1994,178054919,94299882,1.8881775376982974,PASS,ok
Pulp Fiction,1994,504280444,12573318,40.10718920813106,PASS,ok
Speed,1994,635656872,47149941,13.481604823217063,PASS,ok
Stargate,1994,421412559,86441558,4.875115265738269,FAIL,notalk
Street Fighter,1994,208789368,55008264,3.7956000211168273,PASS,ok
The Client,1994,329625900,70724911,4.66067606645698,PASS,ok
The Hudsucker Proxy,1994,27904383,62866588,0.443866668889363,FAIL,notalk
The Lion King,1994,2162076699,124633011,17.347544455938724,FAIL,notalk
The Mask,1994,741103177,28289965,26.196680589742687,FAIL,notalk
The Santa Clause,1994,525931434,34576623,15.21060729383549,FAIL,notalk
The Shadow,1994,100069778,62866588,1.5917800088021319,FAIL,nowomen
The Shawshank Redemption,1994,88772240,39291617,2.259317553665455,FAIL,nowomen
The Specialist,1994,180309488,70724911,2.5494480721227064,FAIL,notalk
Timecop,1994,230888801,44006612,5.24668431643863,FAIL,notalk
True Lies,1994,804036016,157166470,5.115824106757631,FAIL,notalk
Cliffhanger,1993,546702919,104809829,5.216141694115349,FAIL,notalk
Cool Runnings,1993,361049746,22574425,15.993751601646554,FAIL,notalk
Dazed and Confused,1993,25640964,11125966,2.3046056405349433,PASS,ok
Gettysburg,1993,34609808,40311473,0.8585597455096716,FAIL,nowomen
Groundhog Day,1993,228669160,23541900,9.713283974530517,FAIL,men
Hocus Pocus,1993,126934348,45148849,2.8114636543669143,PASS,ok
Jurassic Park,1993,2307969149,101584911,22.71960595604597,PASS,ok
Mrs. Doubtfire,1993,1064998555,40311473,26.419241861988024,PASS,ok
Pieces of April,1993,9867014,483738,20.39743414823727,PASS,ok
Schindler's List,1993,673093148,40311473,16.697309671616317,PASS,ok
Super Mario Bros.,1993,67223112,67723274,0.9926146216734885,FAIL,dubious
The Age of Innocence,1993,103245720,54823603,1.8832348541557913,PASS,ok
The Fugitive,1993,866843518,70948192,12.217978972600175,FAIL,men
The Princess and the Cobbler,1993,2158360,38699014,0.055772997213830826,FAIL,nowomen
The Remains of the Day,1993,140138701,24186884,5.7939956631040195,FAIL,nowomen
Tombstone,1993,182224190,40311473,4.520405146197461,PASS,ok
A Few Good Men,1992,627345895,54791459,11.449702315829917,FAIL,notalk
